q,I
2.039995199999999811e-03,8.492502860276412307e-05
2.884988900000000096e-03,8.492455741947666761e-05
4.079990399999999622e-03,8.492361506075120424e-05
4.561568000000000220e-03,8.492314388531326409e-05
5.769977800000000191e-03,8.492173037469799991e-05
6.119985599999999866e-03,8.492125920972575491e-05
6.451031299999999968e-03,8.492078804736996080e-05
7.355307299999999833e-03,8.491937457600076883e-05
8.159980799999999243e-03,8.491796112817874044e-05
8.411115699999999196e-03,8.491748998413735719e-05
8.654966599999999385e-03,8.491701884271220799e-05
9.123135799999999504e-03,8.491607656771074728e-05
1.019997589999999989e-02,8.491372092599132695e-05
1.040197520000000000e-02,8.491324980549599596e-05
1.098571020000000016e-02,8.491183645970691943e-05
1.153995529999999985e-02,8.491042313746281094e-05
1.189511369999999950e-02,8.490948093571395214e-05
1.223997100000000053e-02,8.490853874442914862e-05
1.240880609999999926e-02,8.490806765271068459e-05
1.290206219999999980e-02,8.490665439325146354e-05
1.306234239999999949e-02,8.490618331199695993e-05
1.368470339999999959e-02,8.490429901313816896e-05
1.427996599999999984e-02,8.490241475613382379e-05
1.442494390000000071e-02,8.490194369842207918e-05
1.471061409999999993e-02,8.490100159084646542e-05
1.485138870000000076e-02,8.490053054098229812e-05
1.553614000000000037e-02,8.489817533089770820e-05
1.593287120000000043e-02,8.489676223623529290e-05
1.631996089999999955e-02,8.489534916511387477e-05
1.644696630000000090e-02,8.489487814663765851e-05
1.682223050000000025e-02,8.489346510690333762e-05
1.730993239999999850e-02,8.489158109054193368e-05
1.742972569999999902e-02,8.489111009299025014e-05
1.754870130000000042e-02,8.489063909805404172e-05
1.824627070000000087e-02,8.488781318336134835e-05
1.835995569999999966e-02,8.488734220673319465e-05
1.847294110000000100e-02,8.488687123272028567e-05
1.880782519999999944e-02,8.488545832637343360e-05
1.924527490000000132e-02,8.488357448785867224e-05
1.935309240000000069e-02,8.488310353476824954e-05
2.009162109999999835e-02,8.487980693635985242e-05
2.019492059999999922e-02,8.487933600419072340e-05
2.039995039999999843e-02,8.487839414769786069e-05
2.050169640000000168e-02,8.487792322337415411e-05
2.080394890000000080e-02,8.487651046609272730e-05
2.100303430000000082e-02,8.487556864098044307e-05
2.129817330000000064e-02,8.487415592292448863e-05
2.168544450000000137e-02,8.487227233545894937e-05
2.197141860000000058e-02,8.487085967231610024e-05
2.206591980000000008e-02,8.487038878983166063e-05
2.243994499999999934e-02,8.486850528604212099e-05
2.253248119999999924e-02,8.486803441663150617e-05
2.280783739999999934e-02,8.486662182408860925e-05
2.307990860000000075e-02,8.486520925507777839e-05
2.325952140000000015e-02,8.486426755547749458e-05
2.379022509999999951e-02,8.486144251942796097e-05
2.387752890000000017e-02,8.486097168923738396e-05
2.447993949999999891e-02,8.485767595111020701e-05
2.456479220000000116e-02,8.485720514183529937e-05
2.464935279999999965e-02,8.485673433517501303e-05
2.481760959999999849e-02,8.485579272969777571e-05
2.490131170000000130e-02,8.485532193088033684e-05
2.523334379999999863e-02,8.485343876175638778e-05
2.556106320000000112e-02,8.485155563446061973e-05
2.580412149999999905e-02,8.485014331643893262e-05
2.596489630000000173e-02,8.484920178416149655e-05
2.612468180000000056e-02,8.484826026234162412e-05
2.651993379999999928e-02,8.484590650353904056e-05
2.659827940000000085e-02,8.484543575962072079e-05
2.683194360000000153e-02,8.484402354355016892e-05
2.721692649999999866e-02,8.484166990237953663e-05
2.736940339999999888e-02,8.484072846420855876e-05
2.744532419999999931e-02,8.484025774904393113e-05
2.774693010000000085e-02,8.483837491452548077e-05
2.834051430000000121e-02,8.483460937095179137e-05
2.841384049999999897e-02,8.483413868976757771e-05
2.855992799999999832e-02,8.483319733523965326e-05
2.863269220000000045e-02,8.483272666189579339e-05
2.884988380000000005e-02,8.483131465754649349e-05
2.899377430000000047e-02,8.483037333438132595e-05
2.920828110000000047e-02,8.482896136923749489e-05
2.942122390000000143e-02,8.482754942761418313e-05
2.970277299999999829e-02,8.482566687537347399e-05
3.012016249999999867e-02,8.482284312541465401e-05
3.032670299999999999e-02,8.482143128571564350e-05
3.059992200000000162e-02,8.481954886937096241e-05
3.066784640000000048e-02,8.481907827181858067e-05
3.087072290000000135e-02,8.481766649483874138e-05
3.107227489999999856e-02,8.481625474137764601e-05
3.113916889999999993e-02,8.481578416211636479e-05
3.120591959999999970e-02,8.481531358546982684e-05
3.166923519999999964e-02,8.481201962210477697e-05
3.173487090000000344e-02,8.481154906636065402e-05
3.186573689999999681e-02,8.481060796271448310e-05
3.193096869999999948e-02,8.481013741481094434e-05
3.225514909999999819e-02,8.480778471448631884e-05
3.263991580000000226e-02,8.480496156032356217e-05
3.270360349999999749e-02,8.480449104377468946e-05
3.289392669999999935e-02,8.480307950980395422e-05
3.295712349999999763e-02,8.480260900370588243e-05
3.320870809999999784e-02,8.480072700544129553e-05
3.345840099999999873e-02,8.479884504897920760e-05
3.364445469999999966e-02,8.479743360906744250e-05
3.376792089999999802e-02,8.479649266218728342e-05
3.395227840000000080e-02,8.479508126146181033e-05
3.419654240000000178e-02,8.479319943040454944e-05
3.461985769999999935e-02,8.478990632663067927e-05
3.467990950000000155e-02,8.478943589368509687e-05
3.473985749999999872e-02,8.478896546335082894e-05
3.485944419999999905e-02,8.478802461051928587e-05
3.491908400000000301e-02,8.478755418802282388e-05
3.509739530000000052e-02,8.478614293620285623e-05
