q,I
2.039995199999999811e-03,6.578232436605056625e-03
2.884988900000000096e-03,6.577893321371105530e-03
4.079990399999999622e-03,6.577215149830723320e-03
4.561568000000000220e-03,6.576876093521792470e-03
5.769977800000000191e-03,6.575859042424946239e-03
6.119985599999999866e-03,6.575520064665137457e-03
6.451031299999999968e-03,6.575181106539478883e-03
7.355307299999999833e-03,6.574164349954837207e-03
8.159980799999999243e-03,6.573147770032381279e-03
8.411115699999999196e-03,6.572808949310643412e-03
8.654966599999999385e-03,6.572470148213018643e-03
9.123135799999999504e-03,6.571792604885110661e-03
1.019997589999999989e-02,6.570099089899705119e-03
1.040197520000000000e-02,6.569760445749914420e-03
1.098571020000000016e-02,6.568744630972588906e-03
1.153995529999999985e-02,6.567728992677020552e-03
1.189511369999999950e-02,6.567051998508718381e-03
1.223997100000000053e-02,6.566375082751702355e-03
1.240880609999999926e-02,6.566036654274298723e-03
1.290206219999999980e-02,6.565021486431512135e-03
1.306234239999999949e-02,6.564683136342881406e-03
1.368470339999999959e-02,6.563329931916482042e-03
1.427996599999999984e-02,6.561977040915069163e-03
1.442494390000000071e-02,6.561638867127969101e-03
1.471061409999999993e-02,6.560962578300973125e-03
1.485138870000000076e-02,6.560624463258552322e-03
1.553614000000000037e-02,6.558934181707312162e-03
1.593287120000000043e-02,6.557920247660240474e-03
1.631996089999999955e-02,6.556906489734690667e-03
1.644696630000000090e-02,6.556568609558438912e-03
1.682223050000000025e-02,6.555555086409110138e-03
1.730993239999999850e-02,6.554203996048584523e-03
1.742972569999999902e-02,6.553866272349859017e-03
1.754870130000000042e-02,6.553528568205211485e-03
1.824627070000000087e-02,6.551502753902912167e-03
1.835995569999999966e-02,6.551165186601808944e-03
1.847294110000000100e-02,6.550827638844789955e-03
1.880782519999999944e-02,6.549815112825765721e-03
1.924527490000000132e-02,6.548465351675268609e-03
1.935309240000000069e-02,6.548127960226030574e-03
2.009162109999999835e-02,6.545766766931601296e-03
2.019492059999999922e-02,6.545429531710336528e-03
2.039995039999999843e-02,6.544755119835214859e-03
2.050169640000000168e-02,6.544417943178866895e-03
2.080394890000000080e-02,6.543406530319721172e-03
2.100303430000000082e-02,6.542732352659444937e-03
2.129817330000000064e-02,6.541721232512793215e-03
2.168544450000000137e-02,6.540373345440033716e-03
2.197141860000000058e-02,6.539362634933917028e-03
2.206591980000000008e-02,6.539025770434498709e-03
2.243994499999999934e-02,6.537678507416560918e-03
2.253248119999999924e-02,6.537341740400793091e-03
2.280783739999999934e-02,6.536331556306561839e-03
2.307990860000000075e-02,6.535321547615739399e-03
2.325952140000000015e-02,6.534648305918282565e-03
2.379022509999999951e-02,6.532629048379411454e-03
2.387752890000000017e-02,6.532292573628071565e-03
2.447993949999999891e-02,6.529937795580985187e-03
2.456479220000000116e-02,6.529601476589653487e-03
2.464935279999999965e-02,6.529265177062729304e-03
2.481760959999999849e-02,6.528592636397122229e-03
2.490131170000000130e-02,6.528256395255974294e-03
2.523334379999999863e-02,6.526911625273381506e-03
2.556106320000000112e-02,6.525567166562358003e-03
2.580412149999999905e-02,6.524559026753274163e-03
2.596489630000000173e-02,6.523887030778200216e-03
2.612468180000000056e-02,6.523215112576371578e-03
2.651993379999999928e-02,6.521535657264437499e-03
2.659827940000000085e-02,6.521199824510876333e-03
2.683194360000000153e-02,6.520192442845489621e-03
2.721692649999999866e-02,6.518513861979905073e-03
2.736940339999999888e-02,6.517842565606577453e-03
2.744532419999999931e-02,6.517506946552015755e-03
2.774693010000000085e-02,6.516164664518814612e-03
2.834051430000000121e-02,6.513481032283062293e-03
2.841384049999999897e-02,6.513145665588584814e-03
2.855992799999999832e-02,6.512474990409285701e-03
2.863269220000000045e-02,6.512139681921992086e-03
2.884988380000000005e-02,6.511133872854789860e-03
2.899377430000000047e-02,6.510463430459796468e-03
2.920828110000000047e-02,6.509457912317326463e-03
2.942122390000000143e-02,6.508452568685112530e-03
2.970277299999999829e-02,6.507112381911544716e-03
3.012016249999999867e-02,6.505102683167724234e-03
3.032670299999999999e-02,6.504098095360890015e-03
3.059992200000000162e-02,6.502758916129567149e-03
3.066784640000000048e-02,6.502424169738085270e-03
3.087072290000000135e-02,6.501420046743143152e-03
3.107227489999999856e-02,6.500416097991540409e-03
3.113916889999999993e-02,6.500081487122610045e-03
3.120591959999999970e-02,6.499746895609139624e-03
3.166923519999999964e-02,6.497405296863113452e-03
3.173487090000000344e-02,6.497070860148598803e-03
3.186573689999999681e-02,6.496402044751367622e-03
3.193096869999999948e-02,6.496067666066117526e-03
3.225514909999999819e-02,6.494396062724550750e-03
3.263991580000000226e-02,6.492390776738033928e-03
3.270360349999999749e-02,6.492056630058837090e-03
3.289392669999999935e-02,6.491054305971228830e-03
3.295712349999999763e-02,6.490720236587907421e-03
3.320870809999999784e-02,6.489384152251226334e-03
3.345840099999999873e-02,6.488048376969962790e-03
3.364445469999999966e-02,6.487046748279244775e-03
3.376792089999999802e-02,6.486379092357495366e-03
3.395227840000000080e-02,6.485377753258397132e-03
3.419654240000000178e-02,6.484042904670480646e-03
3.461985769999999935e-02,6.481707662500441405e-03
3.467990950000000155e-02,6.481374133636593794e-03
3.473985749999999872e-02,6.481040624059175408e-03
3.485944419999999905e-02,6.480373662758671070e-03
3.491908400000000301e-02,6.480040211033143496e-03
3.509739530000000052e-02,6.479039971540657625e-03
3.521576790000000012e-02,6.478373241603445527e-03
3.562697489999999689e-02,6.476040293932450176e-03
3.568533189999999883e-02,6.475707092770566220e-03
3.609118929999999975e-02,6.473375224003502341e-03
3.614879690000000201e-02,6.473042176931441752e-03
3.632107169999999885e-02,6.472043151244662867e-03
3.649253310000000194e-02,6.471044298826003453e-03
3.671990299999999818e-02,6.469712765072164334e-03
3.677652580000000115e-02,6.469379929745334469e-03
3.694587359999999820e-02,6.468381539213175456e-03
3.722640800000000250e-02,6.466717939747009675e-03
3.744932249999999990e-02,6.465387406364490192e-03
3.750484409999999685e-02,6.465054821090639517e-03
3.761564139999999667e-02,6.464389708220471056e-03
3.794609239999999911e-02,6.462394830942266161e-03
3.811024350000000172e-02,6.461397651741924986e-03
3.832801789999999709e-02,6.460068348448003324e-03
3.849054019999999937e-02,6.459071572664682424e-03
3.870617500000000238e-02,6.457742807140147943e-03
3.875989619999999775e-02,6.457410663760337725e-03
3.881354310000000030e-02,6.457078539578651501e-03
3.897404079999999826e-02,6.456082282209936116e-03
3.918701509999999999e-02,6.454754207750675217e-03
3.924007809999999902e-02,6.454422237109695183e-03
3.939883820000000120e-02,6.453426440304321603e-03
3.960952859999999909e-02,6.452098979792629703e-03
4.007953250000000078e-02,6.449113315465732771e-03
4.018323120000000248e-02,6.448450045378324030e-03
4.023498040000000192e-02,6.448118439082888183e-03
4.038983000000000156e-02,6.447123735174779477e-03
4.049273419999999818e-02,6.446460695039118484e-03
4.064660190000000256e-02,6.445466278515675322e-03
4.079988930000000291e-02,6.444472034379068737e-03
4.085085730000000137e-02,6.444140657969362265e-03
4.100338109999999980e-02,6.443146643630604832e-03
4.105409649999999799e-02,6.442815343810442096e-03
4.125633449999999841e-02,6.441490335960801950e-03
4.130673929999999910e-02,6.441159131850080453e-03
4.160788569999999964e-02,6.439172309045840085e-03
4.185718599999999762e-02,6.437517149487002877e-03
4.200605599999999995e-02,6.436524283259303925e-03
4.205556230000000173e-02,6.436193366094056754e-03
4.244953370000000004e-02,6.433546716987624710e-03
4.259633349999999985e-02,6.432554538924518776e-03
4.283988209999999713e-02,6.430901290934190086e-03
4.288842589999999899e-02,6.430570698642411320e-03
4.303372860000000133e-02,6.429579036357616073e-03
4.322670569999999962e-02,6.428257087310537861e-03
4.327481560000000227e-02,6.427926647778680995e-03
4.337087509999999757e-02,6.427265825982202488e-03
4.361009829999999698e-02,6.425614105493734039e-03
4.365778569999999997e-02,6.425283818643951622e-03
4.380053619999999676e-02,6.424293072568358631e-03
4.394282299999999891e-02,6.423302498178058359e-03
4.403742540000000344e-02,6.422642210615668243e-03
4.413182499999999953e-02,6.421981999333549289e-03
4.455414840000000015e-02,6.419011992271875418e-03
4.474056810000000273e-02,6.417692484660383022e-03
4.478705179999999814e-02,6.417362655390187673e-03
4.487987470000000256e-02,6.416703054000452711e-03
4.492621420000000171e-02,6.416373281878504434e-03
4.506494700000000103e-02,6.415384079789885306e-03
4.515719859999999669e-02,6.414724706949555440e-03
4.529522390000000065e-02,6.413735790493127822e-03
4.561565869999999884e-02,6.411428985010176121e-03
4.584316940000000146e-02,6.409781837696588123e-03
4.602436819999999873e-02,6.408464462262484368e-03
