q,I
2.039995199999999811e-03,6.005104219642108145e-04
2.884988900000000096e-03,6.005070822604840304e-04
4.079990399999999622e-03,6.005004029093284190e-04
4.561568000000000220e-03,6.004970632619002421e-04
5.769977800000000191e-03,6.004870444322088063e-04
6.119985599999999866e-03,6.004837048598427648e-04
6.451031299999999968e-03,6.004803653062426366e-04
7.355307299999999833e-03,6.004703467580328529e-04
8.159980799999999243e-03,6.004603283787081575e-04
8.411115699999999196e-03,6.004569889564631341e-04
8.654966599999999385e-03,6.004536495529819639e-04
9.123135799999999504e-03,6.004469708023133520e-04
1.019997589999999989e-02,6.004302742540158690e-04
1.040197520000000000e-02,6.004269350006478023e-04
1.098571020000000016e-02,6.004169173531252041e-04
1.153995529999999985e-02,6.004068998744718647e-04
1.189511369999999950e-02,6.004002216491861584e-04
1.223997100000000053e-02,6.003935434989504443e-04
1.240880609999999926e-02,6.003902044519759821e-04
1.290206219999999980e-02,6.003801874236285594e-04
1.306234239999999949e-02,6.003768484517035472e-04
1.368470339999999959e-02,6.003634927516229500e-04
1.427996599999999984e-02,6.003501373517300703e-04
1.442494390000000071e-02,6.003467985486584876e-04
1.471061409999999993e-02,6.003401209988012445e-04
1.485138870000000076e-02,6.003367822520136324e-04
1.553614000000000037e-02,6.003200887994857753e-04
1.593287120000000043e-02,6.003100729530916509e-04
1.631996089999999955e-02,6.003000572755379455e-04
1.644696630000000090e-02,6.002967187538703862e-04
1.682223050000000025e-02,6.002867033014303369e-04
1.730993239999999850e-02,6.002733496274720651e-04
1.742972569999999902e-02,6.002700112558789032e-04
1.754870130000000042e-02,6.002666729030441736e-04
1.824627070000000087e-02,6.002466431799647175e-04
1.835995569999999966e-02,6.002433049584386887e-04
1.847294110000000100e-02,6.002399667556694660e-04
1.880782519999999944e-02,6.002299522599063202e-04
1.924527490000000132e-02,6.002165998614930392e-04
1.935309240000000069e-02,6.002132618087830350e-04
2.009162109999999835e-02,6.001898959649914307e-04
2.019492059999999922e-02,6.001865580623318630e-04
2.039995039999999843e-02,6.001798823132818445e-04
2.050169640000000168e-02,6.001765444668909601e-04
2.080394890000000080e-02,6.001665310402477587e-04
2.100303430000000082e-02,6.001598555162634746e-04
2.129817330000000064e-02,6.001498423709503540e-04
2.168544450000000137e-02,6.001364917730982922e-04
2.197141860000000058e-02,6.001264790216294170e-04
2.206591980000000008e-02,6.001231414753156615e-04
2.243994499999999934e-02,6.001097914775986673e-04
2.253248119999999924e-02,6.001064540250522451e-04
2.280783739999999934e-02,6.000964417799351663e-04
2.307990860000000075e-02,6.000864297035930208e-04
2.325952140000000015e-02,6.000797550797974059e-04
2.379022509999999951e-02,6.000597316584692798e-04
2.387752890000000017e-02,6.000563944872134734e-04
2.447993949999999891e-02,6.000330348134700655e-04
2.456479220000000116e-02,6.000296977922236043e-04
2.464935279999999965e-02,6.000263607897293955e-04
2.481760959999999849e-02,6.000196868409946992e-04
2.490131170000000130e-02,6.000163498947500918e-04
2.523334379999999863e-02,6.000030022972932097e-04
2.556106320000000112e-02,5.999896549998318162e-04
2.580412149999999905e-02,5.999796447236109206e-04
2.596489630000000173e-02,5.999729712998720698e-04
2.612468180000000056e-02,5.999662979511358315e-04
2.651993379999999928e-02,5.999496149073977984e-04
2.659827940000000085e-02,5.999462783548950877e-04
2.683194360000000153e-02,5.999362688098768340e-04
2.721692649999999866e-02,5.999195866098046498e-04
2.736940339999999888e-02,5.999129138610052869e-04
2.744532419999999931e-02,5.999095775147262862e-04
2.774693010000000085e-02,5.998962323170891134e-04
2.834051430000000121e-02,5.998695428216454335e-04
2.841384049999999897e-02,5.998662067190763244e-04
2.855992799999999832e-02,5.998595345701710109e-04
2.863269220000000045e-02,5.998561985238335054e-04
