q,I
2.039995199999999811e-03,3.289401932321980426e-03
2.884988900000000096e-03,3.289327595883877707e-03
4.079990399999999622e-03,3.289178928406028945e-03
4.561568000000000220e-03,3.289104597366192262e-03
5.769977800000000191e-03,3.288881615042464450e-03
6.119985599999999866e-03,3.288807291199663269e-03
6.451031299999999968e-03,3.288732969156006689e-03
7.355307299999999833e-03,3.288510013819429239e-03
8.159980799999999243e-03,3.288287074673477018e-03
8.411115699999999196e-03,3.288212765222527263e-03
8.654966599999999385e-03,3.288138457570347409e-03
9.123135799999999504e-03,3.287989847662121760e-03
1.019997589999999989e-02,3.287618354366850064e-03
1.040197520000000000e-02,3.287544061103185328e-03
1.098571020000000016e-02,3.287321192102148591e-03
1.153995529999999985e-02,3.287098339285064036e-03
1.189511369999999950e-02,3.286949779730815018e-03
1.223997100000000053e-02,3.286801227368503584e-03
1.240880609999999926e-02,3.286726953884208397e-03
1.290206219999999980e-02,3.286504144218225891e-03
1.306234239999999949e-02,3.286429877925042126e-03
1.368470339999999959e-02,3.286132830728456713e-03
1.427996599999999984e-02,3.285835812291506598e-03
1.442494390000000071e-02,3.285761562175605003e-03
1.471061409999999993e-02,3.285613067335507557e-03
1.485138870000000076e-02,3.285538822611205889e-03
1.553614000000000037e-02,3.285167625945383928e-03
1.593287120000000043e-02,3.284944929508756568e-03
1.631996089999999955e-02,3.284722249242755677e-03
1.644696630000000090e-02,3.284648026080668696e-03
1.682223050000000025e-02,3.284425367373558328e-03
1.730993239999999850e-02,3.284128514246976039e-03
1.742972569999999902e-02,3.284054305456007936e-03
1.754870130000000042e-02,3.283980098461224129e-03
1.824627070000000087e-02,3.283534894209742989e-03
1.835995569999999966e-02,3.283460699786933026e-03
1.847294110000000100e-02,3.283386507159933090e-03
1.880782519999999944e-02,3.283163940053336356e-03
1.924527490000000132e-02,3.282867209049765422e-03
1.935309240000000069e-02,3.282793030787591656e-03
2.009162109999999835e-02,3.282273833220843498e-03
2.019492059999999922e-02,3.282199669320539064e-03
2.039995039999999843e-02,3.282051346904953353e-03
2.050169640000000168e-02,3.281977188389582738e-03
2.080394890000000080e-02,3.281754723612599102e-03
2.100303430000000082e-02,3.281606422735105447e-03
2.129817330000000064e-02,3.281383984878656190e-03
2.168544450000000137e-02,3.281087426193087138e-03
2.197141860000000058e-02,3.280865026019543287e-03
2.206591980000000008e-02,3.280790896216823418e-03
2.243994499999999934e-02,3.280494394946923808e-03
2.253248119999999924e-02,3.280420274114466406e-03
2.280783739999999934e-02,3.280197922380429301e-03
2.307990860000000075e-02,3.279975586790381988e-03
2.325952140000000015e-02,3.279827372031955072e-03
2.379022509999999951e-02,3.279382770800356225e-03
2.387752890000000017e-02,3.279308676871796335e-03
2.447993949999999891e-02,3.278790069579615683e-03
2.456479220000000116e-02,3.278715989995559243e-03
2.464935279999999965e-02,3.278641912204357297e-03
2.481760959999999849e-02,3.278493762000324763e-03
2.490131170000000130e-02,3.278419689587410476e-03
2.523334379999999863e-02,3.278123417862001919e-03
2.556106320000000112e-02,3.277827174816353752e-03
2.580412149999999905e-02,3.277605011351438294e-03
2.596489630000000173e-02,3.277456911335710227e-03
2.612468180000000056e-02,3.277308818488278066e-03
2.651993379999999928e-02,3.276938617728481287e-03
2.659827940000000085e-02,3.276864582951948858e-03
2.683194360000000153e-02,3.276642489372362695e-03
