q,I
2.039995199999999811e-03,5.997925561071157938e-04
2.884988900000000096e-03,5.997626346234995794e-04
4.079990399999999622e-03,5.997027961393999827e-04
4.561568000000000220e-03,5.996728791387420437e-04
5.769977800000000191e-03,5.995831371015136226e-04
6.119985599999999866e-03,5.995532260771894778e-04
6.451031299999999968e-03,5.995233165466338750e-04
7.355307299999999833e-03,5.994335969174717418e-04
8.159980799999999243e-03,5.993438907307693190e-04
8.411115699999999196e-03,5.993139916552200431e-04
8.654966599999999385e-03,5.992840940727382640e-04
9.123135799999999504e-03,5.992243033879396429e-04
1.019997589999999989e-02,5.990748528027629817e-04
1.040197520000000000e-02,5.990449671643994231e-04
1.098571020000000016e-02,5.989553192034136747e-04
1.153995529999999985e-02,5.988656846735202106e-04
1.189511369999999950e-02,5.988059357817530817e-04
1.223997100000000053e-02,5.987461928588521960e-04
1.240880609999999926e-02,5.987163236345924375e-04
1.290206219999999980e-02,5.986267249122283326e-04
1.306234239999999949e-02,5.985968616537209889e-04
1.368470339999999959e-02,5.984774235385237340e-04
1.427996599999999984e-02,5.983580092834082497e-04
1.442494390000000071e-02,5.983281594456625867e-04
1.471061409999999993e-02,5.982684642431765603e-04
1.485138870000000076e-02,5.982386188803125171e-04
1.553614000000000037e-02,5.980894144142125807e-04
1.593287120000000043e-02,5.979999096164502958e-04
1.631996089999999955e-02,5.979104182344646386e-04
1.644696630000000090e-02,5.978805907503498577e-04
1.682223050000000025e-02,5.977911172420584786e-04
1.730993239999999850e-02,5.976718400779003956e-04
1.742972569999999902e-02,5.976420245141763959e-04
1.754870130000000042e-02,5.976122104337047193e-04
1.824627070000000087e-02,5.974333572353562839e-04
1.835995569999999966e-02,5.974035535836648425e-04
1.847294110000000100e-02,5.973737514157590432e-04
1.880782519999999944e-02,5.972843538392629123e-04
1.924527490000000132e-02,5.971651779082939784e-04
1.935309240000000069e-02,5.971353876498296026e-04
2.009162109999999835e-02,5.969268974673928385e-04
2.019492059999999922e-02,5.968971191011067856e-04
2.039995039999999843e-02,5.968375668433106981e-04
2.050169640000000168e-02,5.968077929493721592e-04
2.080394890000000080e-02,5.967184801697053087e-04
2.100303430000000082e-02,5.966589457446197899e-04
2.129817330000000064e-02,5.965696552718581774e-04
2.168544450000000137e-02,5.964506221018330435e-04
2.197141860000000058e-02,5.963613628426088281e-04
2.206591980000000008e-02,5.963316127203144475e-04
2.243994499999999934e-02,5.962126271235672044e-04
2.253248119999999924e-02,5.961828844347722778e-04
2.280783739999999934e-02,5.960936652765471896e-04
2.307990860000000075e-02,5.960044594801866677e-04
2.325952140000000015e-02,5.959449963885443159e-04
2.379022509999999951e-02,5.957666427233903120e-04
2.387752890000000017e-02,5.957369223162782860e-04
2.447993949999999891e-02,5.955289209826167838e-04
2.456479220000000116e-02,5.954992124297507497e-04
2.464935279999999965e-02,5.954695053704430309e-04
2.481760959999999849e-02,5.954100957162841755e-04
2.490131170000000130e-02,5.953803930909117720e-04
2.523334379999999863e-02,5.952615975122070623e-04
2.556106320000000112e-02,5.951428256356547895e-04
2.580412149999999905e-02,5.950537623170407738e-04
2.596489630000000173e-02,5.949943941606784369e-04
2.612468180000000056e-02,5.949350319530791751e-04
2.651993379999999928e-02,5.947866523890651133e-04
2.659827940000000085e-02,5.947569809163097626e-04
2.683194360000000153e-02,5.946679754075005417e-04
2.721692649999999866e-02,5.945196625049223998e-04
2.736940339999999888e-02,5.944603476994076742e-04
2.744532419999999931e-02,5.944306925138138301e-04
2.774693010000000085e-02,5.943120866433267884e-04
2.834051430000000121e-02,5.940749459431247112e-04
2.841384049999999897e-02,5.940453100302508973e-04
2.855992799999999832e-02,5.939860426386786270e-04
2.863269220000000045e-02,5.939564111530798744e-04
2.884988380000000005e-02,5.938675255623346305e-04
2.899377430000000047e-02,5.938082758854600161e-04
2.920828110000000047e-02,5.937194125292485393e-04
2.942122390000000143e-02,5.936305624393702985e-04
2.970277299999999829e-02,5.935121164154617216e-04
3.012016249999999867e-02,5.933344916812331032e-04
3.032670299999999999e-02,5.932456992827582747e-04
3.059992200000000162e-02,5.931273301158195965e-04
3.066784640000000048e-02,5.930977415500943368e-04
3.087072290000000135e-02,5.930089846202048253e-04
3.107227489999999856e-02,5.929202409648681033e-04
3.113916889999999993e-02,5.928906626938991020e-04
3.120591959999999970e-02,5.928610859533802379e-04
3.166923519999999964e-02,5.926540898585938404e-04
3.173487090000000344e-02,5.926245248492464576e-04
3.186573689999999681e-02,5.925653993548027831e-04
3.193096869999999948e-02,5.925358388420620464e-04
3.225514909999999819e-02,5.923880583203094182e-04
3.263991580000000226e-02,5.922107704419447491e-04
3.270360349999999749e-02,5.921812276191318770e-04
3.289392669999999935e-02,5.920926079787983912e-04
3.295712349999999763e-02,5.920630710529146230e-04
3.320870809999999784e-02,5.919449381151601621e-04
3.345840099999999873e-02,5.918268287530930021e-04
3.364445469999999966e-02,5.917382622914065492e-04
3.376792089999999802e-02,5.916792252900878119e-04
3.395227840000000080e-02,5.915906808679669525e-04
3.419654240000000178e-02,5.914726423414336286e-04
3.461985769999999935e-02,5.912661315236695733e-04
3.467990950000000155e-02,5.912366359273237958e-04
3.473985749999999872e-02,5.912071417537509421e-04
3.485944419999999905e-02,5.911481578370029067e-04
3.491908400000000301e-02,5.911186681196257736e-04
3.509739530000000052e-02,5.910302076239049235e-04
3.521576790000000012e-02,5.909712414469738819e-04
3.562697489999999689e-02,5.907649059290856789e-04
3.568533189999999883e-02,5.907354352777151318e-04
3.609118929999999975e-02,5.905291821852165762e-04
3.614879690000000201e-02,5.904997234195980688e-04
3.632107169999999885e-02,5.904113556636652899e-04
3.649253310000000194e-02,5.903230012477136491e-04
3.671990299999999818e-02,5.902052159788513446e-04
3.677652580000000115e-02,5.901757732741113758e-04
3.694587359999999820e-02,5.900874541638396640e-04
3.722640800000000250e-02,5.899402849748378421e-04
3.744932249999999990e-02,5.898225760120218717e-04
3.750484409999999685e-02,5.897931524717164821e-04
3.761564139999999667e-02,5.897343097940788061e-04
3.794609239999999911e-02,5.895578169504084656e-04
3.811024350000000172e-02,5.894695904626941641e-04
3.832801789999999709e-02,5.893519755557839442e-04
3.849054019999999937e-02,5.892637797969853654e-04
3.870617500000000238e-02,5.891462061047068963e-04
3.875989619999999775e-02,5.891168163859865792e-04
3.881354310000000030e-02,5.890874280844226934e-04
3.897404079999999826e-02,5.889992719191597045e-04
3.918701509999999999e-02,5.888817509417832319e-04
3.924007809999999902e-02,5.888523744619030605e-04
3.939883820000000120e-02,5.887642535732375785e-04
3.960952859999999909e-02,5.886467795954969514e-04
4.007953250000000078e-02,5.883825489997807816e-04
4.018323120000000248e-02,5.883238471592499479e-04
4.023498040000000192e-02,5.882944984280643946e-04
4.038983000000000156e-02,5.882064610917676038e-04
4.049273419999999818e-02,5.881477768903873270e-04
4.064660190000000256e-02,5.880597616813467267e-04
4.079988930000000291e-02,5.879717595049086844e-04
4.085085730000000137e-02,5.879424284939682157e-04
4.100338109999999980e-02,5.878544439401533692e-04
4.105409649999999799e-02,5.878251185830644194e-04
4.125633449999999841e-02,5.877078323093498343e-04
4.130673929999999910e-02,5.876785142825323655e-04
4.160788569999999964e-02,5.875026375244996090e-04
4.185718599999999762e-02,5.873561135859963270e-04
4.200605599999999995e-02,5.872682169286164025e-04
4.205556230000000173e-02,5.872389209820931240e-04
4.244953370000000004e-02,5.870046057750400673e-04
4.259633349999999985e-02,5.869167618459311111e-04
4.283988209999999713e-02,5.867703844128302568e-04
4.288842589999999899e-02,5.867411132380101133e-04
4.303372860000000133e-02,5.866533086476579100e-04
4.322670569999999962e-02,5.865362563586903758e-04
4.327481560000000227e-02,5.865069969394581632e-04
4.337087509999999757e-02,5.864484823555858595e-04
4.361009829999999698e-02,5.863022219669022407e-04
4.365778569999999997e-02,5.862729740604799393e-04
4.380053619999999676e-02,5.861852396841025613e-04
4.394282299999999891e-02,5.860975184427379006e-04
4.403742540000000344e-02,5.860390449483749960e-04
4.413182499999999953e-02,5.859805770841409415e-04
4.455414840000000015e-02,5.857175447564737930e-04
4.474056810000000273e-02,5.856006792660262703e-04
4.478705179999999814e-02,5.855714665771920378e-04
4.487987470000000256e-02,5.855130457481521906e-04
4.492621420000000171e-02,5.854838373108576166e-04
4.506494700000000103e-02,5.853962212213483863e-04
4.515719859999999669e-02,5.853378176310704978e-04
4.529522390000000065e-02,5.852502232735557267e-04
4.561565869999999884e-02,5.850458875727961505e-04
4.584316940000000146e-02,5.848999771467785829e-04
4.602436819999999873e-02,5.847832752088839630e-04
4.615980060000000190e-02,5.846957637428742667e-04
4.624986849999999927e-02,5.846374302006045708e-04
4.651902589999999671e-02,5.844624646267162268e-04
4.656373419999999819e-02,5.844333087445445583e-04
4.660839960000000282e-02,5.844041544046345424e-04
4.691986699999999705e-02,5.842001145687298258e-04
4.696419369999999677e-02,5.841709716936137678e-04
4.709692359999999994e-02,5.840835522608912042e-04
4.731731260000000133e-02,5.839378822199919146e-04
4.744905459999999853e-02,5.838504974699143448e-04
4.758043189999999756e-02,5.837631259196886854e-04
4.762414379999999753e-02,5.837340050657324796e-04
4.775503939999999753e-02,5.836466510674929433e-04
4.779859160000000246e-02,5.836175357872721127e-04
4.801576009999999894e-02,5.834719823196511971e-04
4.814559110000000280e-02,5.833846672948529970e-04
4.836120139999999790e-02,5.832391717950623786e-04
4.849010740000000291e-02,5.831518919909001565e-04
4.866145090000000006e-02,5.830355389640026363e-04
4.895985910000000274e-02,5.828319776526828941e-04
4.900234049999999814e-02,5.828029032317415649e-04
4.904478510000000180e-02,5.827738300796279436e-04
4.912956429999999763e-02,5.827156885129004815e-04
4.929868529999999888e-02,5.825994227559131182e-04
4.934087499999999932e-02,5.825703600102564430e-04
4.938302859999999656e-02,5.825412984622349664e-04
4.963519859999999950e-02,5.823669611223332649e-04
4.967710250000000050e-02,5.823379098251996004e-04
4.980260260000000244e-02,5.822507647611650707e-04
5.001106959999999935e-02,5.821055525756212981e-04
5.017721960000000314e-02,5.819894085361394754e-04
5.038413659999999711e-02,5.818442613407867744e-04
5.046666589999999897e-02,5.817862127687962234e-04
5.050787989999999672e-02,5.817571902749053359e-04
5.067240099999999886e-02,5.816411160110530150e-04
5.099985089999999749e-02,5.814090372150269208e-04
5.104063439999999979e-02,5.813800340553422529e-04
5.112210379999999887e-02,5.813220314062958602e-04
5.116278989999999832e-02,5.812930325724415762e-04
5.136573690000000025e-02,5.811480593447676795e-04
5.148712109999999814e-02,5.810610923928930449e-04
5.160821980000000059e-02,5.809741390119864358e-04
5.164852290000000040e-02,5.809451574896706393e-04
5.192976900000000062e-02,5.807423261812373790e-04
5.200984570000000140e-02,5.806843876959736717e-04
5.212973010000000046e-02,5.805974904616464189e-04
5.224933949999999855e-02,5.805106062456470099e-04
5.228914839999999897e-02,5.804816479929210274e-04
5.244808220000000271e-02,5.803658286185251446e-04
5.264607470000000344e-02,5.802210864904273555e-04
5.292201970000000311e-02,5.800185087654640727e-04
